order_week,product_category_name_english,units,revenue,avg_price,rev_count,rev_score_avg,weekofyear,year,sin_woy,cos_woy,is_holiday_week,units_lag1,units_lag2,units_lag4,units_lag8,units_lag12,units_lag52,revenue_lag1,revenue_lag2,revenue_lag4,revenue_lag8,revenue_lag12,revenue_lag52,avg_price_lag1,avg_price_lag2,avg_price_lag4,avg_price_lag8,avg_price_lag12,avg_price_lag52,rev_count_lag1,rev_count_lag2,rev_count_lag4,rev_count_lag8,rev_count_lag12,rev_count_lag52,rev_score_avg_lag1,rev_score_avg_lag2,rev_score_avg_lag4,rev_score_avg_lag8,rev_score_avg_lag12,rev_score_avg_lag52,units_roll4,revenue_roll4,max_warmup
2017-07-17,air_conditioning,2,1032.4,516.2,0,,29,2017,-0.3546048870425356,-0.9350162426854148,0,1.0,1.0,3.0,1.0,5.0,,125.9,10.9,423.9,25.99,517.8,,125.9,10.9,141.29999999999998,25.99,103.55999999999999,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.5,518.2750000000001,52
2017-07-31,air_conditioning,4,680.6700000000001,170.16750000000002,0,,31,2017,-0.5680647467311556,-0.8229838658936566,0,2.0,1.0,2.0,1.0,2.0,,1032.4,125.9,903.9000000000001,99.99,199.3,,516.2,125.9,451.95000000000005,99.99,99.65,,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,462.4675000000001,52
2017-08-07,air_conditioning,3,378.9,126.3,0,,32,2017,-0.663122658240795,-0.7485107481711013,0,4.0,2.0,1.0,5.0,3.0,,680.6700000000001,1032.4,10.9,730.6899999999999,377.0,,170.16750000000002,516.2,10.9,146.13799999999998,125.66666666666667,,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.5,554.4675000000001,52
2017-08-14,air_conditioning,3,630.06,210.01999999999998,0,,33,2017,-0.7485107481711011,-0.6631226582407952,0,3.0,4.0,1.0,1.0,3.0,,378.9,680.6700000000001,125.9,25.99,513.79,,126.3,170.16750000000002,125.9,25.99,171.26333333333332,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.0,680.5075,52
2017-08-21,air_conditioning,2,1589.96,794.98,0,,34,2017,-0.8229838658936564,-0.5680647467311559,0,3.0,3.0,2.0,3.0,1.0,,630.06,378.9,1032.4,423.9,25.99,,210.01999999999998,126.3,516.2,141.29999999999998,25.99,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.0,819.8975,52
2017-08-28,air_conditioning,4,1219.04,304.76,0,,35,2017,-0.8854560256532096,-0.4647231720437691,0,2.0,3.0,4.0,2.0,1.0,,1589.96,630.06,680.6700000000001,903.9000000000001,99.99,,794.98,210.01999999999998,170.16750000000002,451.95000000000005,99.99,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.0,954.49,52
2017-09-04,air_conditioning,3,374.26,124.75333333333333,0,,36,2017,-0.9350162426854147,-0.3546048870425359,0,4.0,2.0,3.0,1.0,5.0,,1219.04,1589.96,378.9,10.9,730.6899999999999,,304.76,794.98,126.3,10.9,146.13799999999998,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.0,953.33,52
2017-09-11,air_conditioning,2,335.9,167.95,0,,37,2017,-0.970941817426052,-0.23931566428755774,0,3.0,4.0,3.0,1.0,1.0,,374.26,1219.04,630.06,125.9,25.99,,124.75333333333333,304.76,210.01999999999998,125.9,25.99,,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.75,879.7900000000001,52
2017-09-25,air_conditioning,2,918.99,459.495,0,,39,2017,-1.0,-1.8369701987210297e-16,0,2.0,3.0,2.0,2.0,3.0,,335.9,374.26,1589.96,1032.4,423.9,,167.95,124.75333333333333,794.98,516.2,141.29999999999998,,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.75,712.0475,52
2017-10-02,air_conditioning,4,890.52,222.63,0,,40,2017,-0.992708874098054,0.1205366802553232,0,2.0,2.0,4.0,4.0,2.0,,918.99,335.9,1219.04,680.6700000000001,903.9000000000001,,459.495,167.95,304.76,170.16750000000002,451.95000000000005,,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.75,629.9175,52
2017-10-09,air_conditioning,4,1144.9,286.225,0,,41,2017,-0.9709418174260521,0.23931566428755738,0,4.0,2.0,3.0,3.0,1.0,,890.52,918.99,374.26,378.9,10.9,,222.63,459.495,124.75333333333333,126.3,10.9,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.0,822.5775,52
2017-10-16,air_conditioning,4,527.0,131.75,0,,42,2017,-0.9350162426854148,0.35460488704253557,0,4.0,4.0,2.0,3.0,1.0,,1144.9,890.52,335.9,630.06,125.9,,286.225,222.63,167.95,210.01999999999998,125.9,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.5,870.3525000000001,52
2017-10-30,air_conditioning,2,175.9,87.95,0,,44,2017,-0.822983865893657,0.5680647467311548,0,4.0,4.0,2.0,2.0,2.0,,527.0,1144.9,918.99,1589.96,1032.4,,131.75,286.225,459.495,794.98,516.2,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.5,684.58,52
2017-11-06,air_conditioning,3,569.79,189.92999999999998,0,,45,2017,-0.7485107481711011,0.6631226582407952,0,2.0,4.0,4.0,4.0,4.0,,175.9,527.0,890.52,1219.04,680.6700000000001,,87.95,131.75,222.63,304.76,170.16750000000002,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.25,604.3975,52
2017-11-13,air_conditioning,6,1026.88,171.14666666666668,0,,46,2017,-0.6631226582407955,0.7485107481711007,0,3.0,2.0,4.0,3.0,3.0,,569.79,175.9,1144.9,374.26,378.9,,189.92999999999998,87.95,286.225,124.75333333333333,126.3,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.75,574.8925,52
2017-11-20,air_conditioning,5,1912.1,382.41999999999996,0,,47,2017,-0.5680647467311559,0.8229838658936564,0,6.0,3.0,4.0,2.0,3.0,,1026.88,569.79,527.0,335.9,630.06,,171.14666666666668,189.92999999999998,131.75,167.95,210.01999999999998,,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.0,921.1675,52
2017-11-27,air_conditioning,4,561.85,140.4625,0,,48,2017,-0.4647231720437684,0.88545602565321,0,5.0,6.0,2.0,2.0,2.0,,1912.1,1026.88,175.9,918.99,1589.96,,382.41999999999996,171.14666666666668,87.95,459.495,794.98,,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.5,1017.655,52
2017-12-04,air_conditioning,2,498.9,249.45,0,,49,2017,-0.35460488704253595,0.9350162426854147,0,4.0,5.0,3.0,4.0,4.0,,561.85,1912.1,569.79,890.52,1219.04,,140.4625,382.41999999999996,189.92999999999998,222.63,304.76,,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.25,999.9325,52
2018-01-01,air_conditioning,2,448.9,224.45,0,,1,2018,0.12053668025532305,0.992708874098054,1,2.0,4.0,6.0,4.0,3.0,,498.9,561.85,1026.88,1144.9,374.26,,249.45,140.4625,171.14666666666668,286.225,124.75333333333333,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.25,855.4375,52
2018-01-08,air_conditioning,5,1693.7,338.74,0,,2,2018,0.23931566428755774,0.970941817426052,0,2.0,2.0,5.0,4.0,2.0,,448.9,498.9,1912.1,527.0,335.9,,224.45,249.45,382.41999999999996,131.75,167.95,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.25,800.8375,52
2018-01-15,air_conditioning,7,938.69,134.09857142857143,0,,3,2018,0.3546048870425356,0.9350162426854148,0,5.0,2.0,4.0,2.0,2.0,,1693.7,448.9,561.85,175.9,918.99,,338.74,224.45,140.4625,87.95,459.495,,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.0,895.0475,52
2018-01-22,air_conditioning,11,1291.65,117.42272727272729,0,,4,2018,0.4647231720437685,0.8854560256532099,0,7.0,5.0,2.0,3.0,4.0,,938.69,1693.7,498.9,569.79,890.52,,134.09857142857143,338.74,249.45,189.92999999999998,222.63,,0.0,0.0,0.0,0.0,0.0,,,,,,,,6.25,1093.2350000000001,52
2018-01-29,air_conditioning,5,500.8,100.16,0,,5,2018,0.5680647467311558,0.8229838658936564,0,11.0,7.0,2.0,6.0,4.0,,1291.65,938.69,448.9,1026.88,1144.9,,117.42272727272729,134.09857142857143,224.45,171.14666666666668,286.225,,0.0,0.0,0.0,0.0,0.0,,,,,,,,7.0,1106.21,52
2018-02-05,air_conditioning,1,189.9,189.9,0,,6,2018,0.6631226582407952,0.7485107481711011,0,5.0,11.0,5.0,5.0,4.0,,500.8,1291.65,1693.7,1912.1,527.0,,100.16,117.42272727272729,338.74,382.41999999999996,131.75,,0.0,0.0,0.0,0.0,0.0,,,,,,,,6.0,730.26,52
2018-02-12,air_conditioning,4,637.6999999999999,159.42499999999998,0,,7,2018,0.7485107481711011,0.6631226582407953,0,1.0,5.0,7.0,4.0,2.0,,189.9,500.8,938.69,561.85,175.9,,189.9,100.16,134.09857142857143,140.4625,87.95,,0.0,0.0,0.0,0.0,0.0,,,,,,,,5.25,655.0125,52
2018-02-19,air_conditioning,4,1013.89,253.4725,0,,8,2018,0.8229838658936564,0.5680647467311559,0,4.0,1.0,11.0,2.0,3.0,,637.6999999999999,189.9,1291.65,498.9,569.79,,159.42499999999998,189.9,117.42272727272729,249.45,189.92999999999998,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.5,585.5725,52
2018-02-26,air_conditioning,4,657.1999999999999,164.29999999999998,0,,9,2018,0.8854560256532099,0.4647231720437686,0,4.0,4.0,5.0,2.0,6.0,,1013.89,637.6999999999999,500.8,448.9,1026.88,,253.4725,159.42499999999998,100.16,224.45,171.14666666666668,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.25,624.6725,52
2018-03-05,air_conditioning,3,443.9,147.96666666666667,0,,10,2018,0.9350162426854148,0.35460488704253557,0,4.0,4.0,1.0,5.0,5.0,,657.1999999999999,1013.89,189.9,1693.7,1912.1,,164.29999999999998,253.4725,189.9,338.74,382.41999999999996,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.75,688.1724999999999,52
2018-03-12,air_conditioning,7,831.7,118.81428571428572,0,,11,2018,0.970941817426052,0.23931566428755804,0,3.0,4.0,4.0,7.0,4.0,10.0,443.9,657.1999999999999,637.6999999999999,938.69,561.85,1707.0900000000001,147.96666666666667,164.29999999999998,159.42499999999998,134.09857142857143,140.4625,170.709,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4.5,736.6725,52
2018-03-19,air_conditioning,9,911.49,101.27666666666667,0,,12,2018,0.992708874098054,0.120536680255323,0,7.0,3.0,4.0,11.0,2.0,4.0,831.7,443.9,1013.89,1291.65,498.9,663.7,118.81428571428572,147.96666666666667,253.4725,117.42272727272729,249.45,165.925,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5.75,711.0725,52
2018-03-26,air_conditioning,4,409.69,102.4225,0,,13,2018,1.0,-1.6081226496766366e-16,0,9.0,7.0,4.0,5.0,2.0,1.0,911.49,831.7,657.1999999999999,500.8,448.9,109.0,101.27666666666667,118.81428571428572,164.29999999999998,100.16,224.45,109.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5.75,649.195,52
2018-04-02,air_conditioning,7,1357.5,193.92857142857142,0,,14,2018,0.992708874098054,-0.12053668025532288,0,4.0,9.0,3.0,1.0,5.0,9.0,409.69,911.49,443.9,189.9,1693.7,2546.4,102.4225,101.27666666666667,147.96666666666667,189.9,338.74,282.93333333333334,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,6.75,877.595,52
2018-04-09,air_conditioning,4,407.78999999999996,101.94749999999999,0,,15,2018,0.9709418174260521,-0.2393156642875575,0,7.0,4.0,7.0,4.0,7.0,2.0,1357.5,409.69,831.7,637.6999999999999,938.69,439.9,193.92857142857142,102.4225,118.81428571428572,159.42499999999998,134.09857142857143,219.95,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,6.0,771.6175000000001,52
2018-04-16,air_conditioning,3,515.9,171.96666666666667,0,,16,2018,0.9350162426854148,-0.35460488704253545,0,4.0,7.0,9.0,4.0,11.0,2.0,407.78999999999996,1357.5,911.49,1013.89,1291.65,889.98,101.94749999999999,193.92857142857142,101.27666666666667,253.4725,117.42272727272729,444.99,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4.5,672.72,52
2018-04-23,air_conditioning,8,841.6,105.2,0,,17,2018,0.8854560256532099,-0.4647231720437685,0,3.0,4.0,4.0,4.0,5.0,5.0,515.9,407.78999999999996,409.69,657.1999999999999,500.8,2324.73,171.96666666666667,101.94749999999999,102.4225,164.29999999999998,100.16,464.946,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5.5,780.6975,52
2018-04-30,air_conditioning,2,173.9,86.95,0,,18,2018,0.8229838658936565,-0.5680647467311557,0,8.0,3.0,7.0,3.0,1.0,5.0,841.6,515.9,1357.5,443.9,189.9,589.6,105.2,171.96666666666667,193.92857142857142,147.96666666666667,189.9,117.92,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4.25,484.7975,52
2018-05-07,air_conditioning,5,798.0,159.6,0,,19,2018,0.7485107481711013,-0.663122658240795,0,2.0,8.0,4.0,7.0,4.0,3.0,173.9,841.6,407.78999999999996,831.7,637.6999999999999,179.7,86.95,105.2,101.94749999999999,118.81428571428572,159.42499999999998,59.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4.5,582.35,52
2018-05-14,air_conditioning,7,919.4,131.34285714285713,0,,20,2018,0.6631226582407952,-0.7485107481711012,0,5.0,2.0,3.0,9.0,4.0,4.0,798.0,173.9,515.9,911.49,1013.89,239.6,159.6,86.95,171.96666666666667,101.27666666666667,253.4725,59.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5.5,683.2249999999999,52
2018-05-21,air_conditioning,1,99.0,99.0,0,,21,2018,0.5680647467311558,-0.8229838658936564,0,7.0,5.0,8.0,4.0,4.0,4.0,919.4,798.0,841.6,409.69,657.1999999999999,318.6,131.34285714285713,159.6,105.2,102.4225,164.29999999999998,79.65,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3.75,497.575,52
2018-06-04,air_conditioning,9,1564.8,173.86666666666667,0,,23,2018,0.35460488704253584,-0.9350162426854147,0,1.0,7.0,2.0,7.0,3.0,3.0,99.0,919.4,173.9,1357.5,443.9,1426.73,99.0,131.34285714285713,86.95,193.92857142857142,147.96666666666667,475.57666666666665,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5.5,845.3,52
2018-06-11,air_conditioning,4,1925.9,481.475,0,,24,2018,0.23931566428755768,-0.970941817426052,0,9.0,1.0,5.0,4.0,7.0,5.0,1564.8,99.0,798.0,407.78999999999996,831.7,517.8,173.86666666666667,99.0,159.6,101.94749999999999,118.81428571428572,103.55999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5.25,1127.275,52
2018-06-18,air_conditioning,1,46.2,46.2,0,,25,2018,0.12053668025532308,-0.992708874098054,0,4.0,9.0,7.0,3.0,9.0,2.0,1925.9,1564.8,919.4,515.9,911.49,199.3,481.475,173.86666666666667,131.34285714285713,171.96666666666667,101.27666666666667,99.65,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3.75,908.975,52
2018-06-25,air_conditioning,2,130.0,65.0,0,,26,2018,-3.216245299353273e-16,-1.0,0,1.0,4.0,1.0,8.0,4.0,3.0,46.2,1925.9,99.0,841.6,409.69,377.0,46.2,481.475,99.0,105.2,102.4225,125.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4.0,916.7249999999999,52
2018-07-02,air_conditioning,2,354.78,177.39,0,,27,2018,-0.12053668025532283,-0.992708874098054,0,2.0,1.0,9.0,2.0,7.0,3.0,130.0,46.2,1564.8,173.9,1357.5,513.79,65.0,46.2,173.86666666666667,86.95,193.92857142857142,171.26333333333332,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.25,614.22,52
2018-07-09,air_conditioning,2,315.0,157.5,0,,28,2018,-0.23931566428755743,-0.9709418174260521,0,2.0,2.0,4.0,5.0,4.0,1.0,354.78,130.0,1925.9,798.0,407.78999999999996,25.99,177.39,65.0,481.475,159.6,101.94749999999999,25.99,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.75,211.495,52
2018-07-16,air_conditioning,3,562.1,187.36666666666667,0,,29,2018,-0.3546048870425356,-0.9350162426854148,0,2.0,2.0,1.0,7.0,3.0,1.0,315.0,354.78,46.2,919.4,515.9,99.99,157.5,177.39,46.2,131.34285714285713,171.96666666666667,99.99,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.25,340.46999999999997,52
2018-07-23,air_conditioning,7,1047.99,149.71285714285713,0,,30,2018,-0.46472317204376806,-0.8854560256532101,0,3.0,2.0,2.0,1.0,8.0,5.0,562.1,315.0,130.0,99.0,841.6,730.6899999999999,187.36666666666667,157.5,65.0,99.0,105.2,146.13799999999998,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3.5,569.9675,52
2018-07-30,air_conditioning,11,1578.39,143.49,0,,31,2018,-0.5680647467311556,-0.8229838658936566,0,7.0,3.0,2.0,9.0,2.0,1.0,1047.99,562.1,354.78,1564.8,173.9,25.99,149.71285714285713,187.36666666666667,177.39,173.86666666666667,86.95,25.99,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5.75,875.87,52
2018-08-06,air_conditioning,3,808.9,269.6333333333333,0,,32,2018,-0.663122658240795,-0.7485107481711013,0,11.0,7.0,2.0,4.0,5.0,3.0,1578.39,1047.99,315.0,1925.9,798.0,423.9,143.49,149.71285714285713,157.5,481.475,159.6,141.29999999999998,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,6.0,999.345,52
2018-08-13,air_conditioning,4,939.9,234.975,0,,33,2018,-0.7485107481711011,-0.6631226582407952,0,3.0,11.0,3.0,1.0,7.0,2.0,808.9,1578.39,562.1,46.2,919.4,903.9000000000001,269.6333333333333,143.49,187.36666666666667,46.2,131.34285714285713,451.95000000000005,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,6.25,1093.795,52
2018-08-20,air_conditioning,5,508.7,101.74,0,,34,2018,-0.8229838658936564,-0.5680647467311559,0,4.0,3.0,7.0,2.0,1.0,1.0,939.9,808.9,1047.99,130.0,99.0,10.9,234.975,269.6333333333333,149.71285714285713,65.0,99.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5.75,958.9725000000001,52
2017-02-27,art,1,9.0,9.0,0,,9,2017,0.8854560256532099,0.4647231720437686,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,52
2017-03-13,art,1,28.0,28.0,0,,11,2017,0.970941817426052,0.23931566428755804,0,1.0,,,,,,9.0,,,,,,9.0,,,,,,0.0,,,,,,,,,,,,1.0,18.5,52
2017-03-20,art,3,186.25,62.083333333333336,0,,12,2017,0.992708874098054,0.120536680255323,0,1.0,1.0,,,,,28.0,9.0,,,,,28.0,9.0,,,,,0.0,0.0,,,,,,,,,,,1.6666666666666667,74.41666666666667,52
2017-04-24,art,1,119.9,119.9,0,,17,2017,0.8854560256532099,-0.4647231720437685,0,3.0,1.0,,,,,186.25,28.0,,,,,62.083333333333336,28.0,,,,,0.0,0.0,,,,,,,,,,,1.5,85.7875,52
2017-05-01,art,1,69.9,69.9,0,,18,2017,0.8229838658936565,-0.5680647467311557,1,1.0,3.0,1.0,,,,119.9,186.25,9.0,,,,119.9,62.083333333333336,9.0,,,,0.0,0.0,0.0,,,,,,,,,,1.5,101.0125,52
2017-05-08,art,1,36.9,36.9,0,,19,2017,0.7485107481711013,-0.663122658240795,0,1.0,1.0,1.0,,,,69.9,119.9,28.0,,,,69.9,119.9,28.0,,,,0.0,0.0,0.0,,,,,,,,,,1.5,103.2375,52
2017-05-15,art,2,189.8,94.9,0,,20,2017,0.6631226582407952,-0.7485107481711012,0,1.0,1.0,3.0,,,,36.9,69.9,186.25,,,,36.9,69.9,62.083333333333336,,,,0.0,0.0,0.0,,,,,,,,,,1.25,104.125,52
2017-05-22,art,2,6618.9,3309.45,0,,21,2017,0.5680647467311558,-0.8229838658936564,0,2.0,1.0,1.0,,,,189.8,36.9,119.9,,,,94.9,36.9,119.9,,,,0.0,0.0,0.0,,,,,,,,,,1.5,1728.875,52
2017-05-29,art,1,48.65,48.65,0,,22,2017,0.46472317204376906,-0.8854560256532096,0,2.0,2.0,1.0,1.0,,,6618.9,189.8,69.9,9.0,,,3309.45,94.9,69.9,9.0,,,0.0,0.0,0.0,0.0,,,,,,,,,1.5,1723.5625,52
2017-06-05,art,3,110.3,36.766666666666666,0,,23,2017,0.35460488704253584,-0.9350162426854147,0,1.0,2.0,1.0,1.0,,,48.65,6618.9,36.9,28.0,,,48.65,3309.45,36.9,28.0,,,0.0,0.0,0.0,0.0,,,,,,,,,2.0,1741.9125,52
2017-06-12,art,1,90.0,90.0,0,,24,2017,0.23931566428755768,-0.970941817426052,0,3.0,1.0,2.0,3.0,,,110.3,48.65,189.8,186.25,,,36.766666666666666,48.65,94.9,62.083333333333336,,,0.0,0.0,0.0,0.0,,,,,,,,,1.75,1716.9624999999999,52
2017-07-03,art,2,276.75,138.375,0,,27,2017,-0.12053668025532283,-0.992708874098054,0,1.0,3.0,2.0,1.0,,,90.0,110.3,6618.9,119.9,,,90.0,36.766666666666666,3309.45,119.9,,,0.0,0.0,0.0,0.0,,,,,,,,,1.75,131.425,52
2017-07-10,art,1,110.0,110.0,0,,28,2017,-0.23931566428755743,-0.9709418174260521,0,2.0,1.0,1.0,1.0,1.0,,276.75,90.0,48.65,69.9,9.0,,138.375,90.0,48.65,69.9,9.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.75,146.7625,52
2017-08-07,art,2,154.9,77.45,0,,32,2017,-0.663122658240795,-0.7485107481711013,0,1.0,2.0,3.0,1.0,1.0,,110.0,276.75,110.3,36.9,28.0,,110.0,138.375,36.766666666666666,36.9,28.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.5,157.9125,52
2017-08-21,art,1,44.9,44.9,0,,34,2017,-0.8229838658936564,-0.5680647467311559,0,2.0,1.0,1.0,2.0,3.0,,154.9,110.0,90.0,189.8,186.25,,77.45,110.0,90.0,94.9,62.083333333333336,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.5,146.6375,52
2017-08-28,art,1,44.9,44.9,0,,35,2017,-0.8854560256532096,-0.4647231720437691,0,1.0,2.0,2.0,2.0,1.0,,44.9,154.9,276.75,6618.9,119.9,,44.9,77.45,138.375,3309.45,119.9,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.25,88.675,52
2017-09-04,art,1,299.99,299.99,0,,36,2017,-0.9350162426854147,-0.3546048870425359,0,1.0,1.0,1.0,1.0,1.0,,44.9,44.9,110.0,48.65,69.9,,44.9,44.9,110.0,48.65,69.9,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.25,136.1725,52
2017-09-18,art,1,48.65,48.65,0,,38,2017,-0.992708874098054,-0.12053668025532357,0,1.0,1.0,2.0,3.0,1.0,,299.99,44.9,154.9,110.3,36.9,,299.99,44.9,77.45,36.766666666666666,36.9,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,109.61,52
2017-09-25,art,1,39.9,39.9,0,,39,2017,-1.0,-1.8369701987210297e-16,0,1.0,1.0,1.0,1.0,2.0,,48.65,299.99,44.9,90.0,189.8,,48.65,299.99,44.9,90.0,94.9,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,108.36,52
2017-10-02,art,2,229.05,114.525,0,,40,2017,-0.992708874098054,0.1205366802553232,0,1.0,1.0,1.0,2.0,2.0,,39.9,48.65,44.9,276.75,6618.9,,39.9,48.65,44.9,138.375,3309.45,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.25,154.3975,52
2017-10-09,art,1,120.0,120.0,0,,41,2017,-0.9709418174260521,0.23931566428755738,0,2.0,1.0,1.0,1.0,1.0,,229.05,39.9,299.99,110.0,48.65,,114.525,39.9,299.99,110.0,48.65,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.25,109.4,52
2017-11-27,art,1,75.0,75.0,0,,48,2017,-0.4647231720437684,0.88545602565321,0,1.0,2.0,1.0,2.0,3.0,,120.0,229.05,48.65,154.9,110.3,,120.0,114.525,48.65,77.45,36.766666666666666,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.25,115.98750000000001,52
2017-12-04,art,1,49.9,49.9,0,,49,2017,-0.35460488704253595,0.9350162426854147,0,1.0,1.0,1.0,1.0,1.0,,75.0,120.0,39.9,44.9,90.0,,75.0,120.0,39.9,44.9,90.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.25,118.4875,52
2017-12-11,art,1,5.35,5.35,0,,50,2017,-0.2393156642875578,0.970941817426052,0,1.0,1.0,2.0,1.0,2.0,,49.9,75.0,229.05,44.9,276.75,,49.9,75.0,114.525,44.9,138.375,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,62.5625,52
2017-12-18,art,1,60.0,60.0,0,,51,2017,-0.12053668025532363,0.992708874098054,0,1.0,1.0,1.0,1.0,1.0,,5.35,49.9,120.0,299.99,110.0,,5.35,49.9,120.0,299.99,110.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,47.5625,52
2018-01-01,art,3,389.97,129.99,0,,1,2018,0.12053668025532305,0.992708874098054,1,1.0,1.0,1.0,1.0,2.0,,60.0,5.35,75.0,48.65,154.9,,60.0,5.35,75.0,48.65,77.45,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.5,126.305,52
2018-01-08,art,2,279.98,139.99,0,,2,2018,0.23931566428755774,0.970941817426052,0,3.0,1.0,1.0,1.0,1.0,,389.97,60.0,49.9,39.9,44.9,,129.99,60.0,49.9,39.9,44.9,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.75,183.82500000000002,52
2018-01-15,art,9,1168.8200000000002,129.8688888888889,0,,3,2018,0.3546048870425356,0.9350162426854148,0,2.0,3.0,1.0,2.0,1.0,,279.98,389.97,5.35,229.05,44.9,,139.99,129.99,5.35,114.525,44.9,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.75,474.69250000000005,52
2018-01-22,art,2,149.0,74.5,0,,4,2018,0.4647231720437685,0.8854560256532099,0,9.0,2.0,1.0,1.0,1.0,,1168.8200000000002,279.98,60.0,120.0,299.99,,129.8688888888889,139.99,60.0,120.0,299.99,,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.0,496.94250000000005,52
2018-01-29,art,3,553.0,184.33333333333334,0,,5,2018,0.5680647467311558,0.8229838658936564,0,2.0,9.0,3.0,1.0,1.0,,149.0,1168.8200000000002,389.97,75.0,48.65,,74.5,129.8688888888889,129.99,75.0,48.65,,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.0,537.7,52
2018-02-05,art,7,723.85,103.40714285714286,0,,6,2018,0.6631226582407952,0.7485107481711011,0,3.0,2.0,2.0,1.0,1.0,,553.0,149.0,279.98,49.9,39.9,,184.33333333333334,74.5,139.99,49.9,39.9,,0.0,0.0,0.0,0.0,0.0,,,,,,,,5.25,648.6675,52
2018-02-12,art,1,110.99,110.99,0,,7,2018,0.7485107481711011,0.6631226582407953,0,7.0,3.0,9.0,1.0,2.0,,723.85,553.0,1168.8200000000002,5.35,229.05,,103.40714285714286,184.33333333333334,129.8688888888889,5.35,114.525,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.25,384.21,52
2018-02-19,art,3,270.88,90.29333333333334,0,,8,2018,0.8229838658936564,0.5680647467311559,0,1.0,7.0,2.0,1.0,1.0,,110.99,723.85,149.0,60.0,120.0,,110.99,103.40714285714286,74.5,60.0,120.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.5,414.68,52
